"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-04-24","45","67","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-04-25","47","67","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-04-26","51","67","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-04-27","55","73","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-04-28","56","77","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-04-29","57","76","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-04-30","54","70","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-01","49","64","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-02","49","64","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-03","44","61","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-04","40","50","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-05","40","52","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-06","47","59","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-07","51","64","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-08","53","73","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-09","53","72","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-10","56","73","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-11","54","72","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-12","53","74","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-13","53","72","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-14","52","75","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-15","55","77","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-16","55","75","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-17","55","75","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-18","54","73","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-19","56","77","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-20","55","73","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-21","54","68","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-22","51","68","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-23","51","66","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-24","51","70","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-25","54","74","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-26","56","72","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-27","55","73","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-28","55","73","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-29","56","75","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-30","56","73","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-05-31","55","75","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-01","60","81","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-02","63","81","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-03","62","80","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-04","62","77","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-05","54","68","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-06","44","57","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-07","46","63","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-08","51","70","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-09","54","74","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-10","57","75","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-11","56","71","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-12","58","77","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-13","61","79","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-14","63","84","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-15","62","80","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-16","60","76","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-17","60","76","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-18","62","81","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-19","60","77","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-20","59","75","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-21","62","86","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-22","65","88","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-23","63","82","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-24","60","78","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-25","62","81","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-26","60","80","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-27","62","81","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-28","62","83","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-29","62","86","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-06-30","63","85","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-01","67","89","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-02","66","89","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-03","69","93","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-04","70","91","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-05","72","94","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-06","72","91","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-07","69","87","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-08","69","84","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-09","72","85","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-10","66","83","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-11","63","79","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-12","61","81","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-13","66","85","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-14","69","87","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-15","68","85","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-16","67","85","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-17","66","83","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-18","66","82","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-19","66","81","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-20","67","80","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-21","65","80","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-22","66","79","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-23","65","75","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-24","65","82","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-25","65","79","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-26","62","75","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-27","64","79","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-28","66","80","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-29","67","90","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-30","67","84","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-07-31","67","77","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-01","65","78","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-02","65","80","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-03","66","83","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-04","67","83","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-05","63","79","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-06","60","72","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-07","60","77","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-08","60","79","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-09","62","79","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-10","62","80","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-11","66","81","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-12","68","83","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-13","68","85","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-14","65","83","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-15","65","80","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-16","66","83","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-17","67","81","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-18","66","80","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-19","64","77","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-20","66","82","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-21","67","87","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-22","67","83","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-23","66","82","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-24","67","85","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-25","64","79","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-26","61","74","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-27","63","78","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-28","65","82","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-29","68","83","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-30","66","80","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-08-31","64","81","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-01","60","81","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-02","61","83","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-03","60","77","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-04","64","78","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-05","62","76","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-06","60","75","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-07","60","77","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-08","61","79","45"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-09","59","76","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-10","59","79","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-11","60","79","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-12","62","79","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-13","61","75","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-14","60","72","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-15","58","71","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-16","54","68","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-17","50","67","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-18","51","71","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-19","50","67","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-20","44","54","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-21","48","59","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-22","40","49","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-23","42","60","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-24","44","64","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-25","46","67","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-26","49","71","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-27","51","71","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-28","50","67","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-29","49","70","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-09-30","50","69","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-01","53","65","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-02","51","73","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-03","54","69","41"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-04","53","66","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-05","36","44","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-06","36","52","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-07","45","61","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-08","47","70","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-09","46","67","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-10","51","67","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-11","53","75","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-12","47","61","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-13","45","61","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-14","46","66","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-15","44","63","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-16","43","55","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-17","47","61","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-18","47","71","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-19","51","73","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-20","51","66","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-21","41","53","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-22","48","60","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-23","56","71","40"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-24","51","78","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-25","49","72","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-26","48","69","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-27","49","63","39"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-28","51","72","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-29","48","67","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-30","44","60","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-10-31","44","65","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-01","42","65","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-02","43","63","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-03","46","63","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-04","47","68","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-05","47","69","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-06","47","73","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-07","45","69","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-08","46","73","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-09","43","61","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-10","38","56","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-11","43","61","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-12","43","58","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-13","45","67","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-14","46","68","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-15","44","67","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-16","45","68","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-17","47","72","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-18","48","71","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-19","47","68","34"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-20","43","63","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-21","35","57","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-22","35","56","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-23","30","41","17"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-24","39","54","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-25","36","51","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-26","36","57","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-27","39","54","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-28","36","50","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-29","43","59","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-11-30","40","44","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-01","27","35","18"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-02","33","60","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-03","41","66","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-04","47","75","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-05","47","73","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-06","44","60","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-07","32","37","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-08","26","32","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-09","26","30","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-10","23","43","11"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-11","23","36","11"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-12","23","46","7"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-13","26","43","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-14","27","48","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-15","31","53","17"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-16","35","51","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-17","34","46","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-18","33","41","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-19","34","46","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-20","34","47","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-21","26","37","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-22","33","52","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-23","38","52","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-24","37","60","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-25","30","43","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-26","28","43","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-27","20","30","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-28","29","36","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-29","36","49","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-30","36","58","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2007-12-31","34","55","22"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-01","38","60","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-02","40","58","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-03","39","51","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-04","36","44","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-05","33","37","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-06","30","32","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-07","30","45","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-08","30","54","12"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-09","34","56","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-10","37","62","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-11","35","60","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-12","35","55","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-13","41","53","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-14","37","54","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-15","35","54","20"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-16","27","41","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-17","29","41","19"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-18","30","39","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-19","30","51","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-20","28","43","15"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-21","27","34","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-22","27","36","16"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-23","26","37","13"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-24","25","30","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-25","28","38","14"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-26","30","49","9"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-27","33","40","28"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-28","25","32","9"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-01-29","7","7","7"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-14","53","68","37"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-15","45","59","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-16","40","57","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-17","45","64","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-18","46","65","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-19","42","57","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-20","38","54","21"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-21","43","61","24"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-22","46","61","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-23","42","54","29"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-24","44","63","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-25","46","67","25"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-26","52","67","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-27","52","68","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-28","53","72","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-29","51","65","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-04-30","51","64","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-01","42","59","26"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-02","45","63","27"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-03","47","64","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-04","43","59","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-05","45","60","23"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-06","53","68","35"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-07","48","66","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-08","49","67","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-09","48","66","30"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-10","51","69","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-11","51","69","32"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2008-05-12","49","65","34"
