EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION
529091,S SIERRA MTNS (ZONE),,7/26/2014,1700,Wildfire,,,0,0,0,0,CA,PST-8,,87691,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
529101,S SIERRA MTNS (ZONE),,7/28/2014,545,Wildfire,,,0,0,0,0,CA,PST-8,,87694,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
529102,S SIERRA FOOTHILLS (ZONE),,7/28/2014,545,Wildfire,,,0,0,0,0,CA,PST-8,,87694,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
528815,WESTERN SISKIYOU COUNTY (ZONE),,7/29/2014,2300,Wildfire,,,0,0,0,0,CA,PST-8,,87620,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
528814,WESTERN SISKIYOU COUNTY (ZONE),,7/29/2014,2300,Wildfire,,,0,0,0,0,CA,PST-8,,87619,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
528816,WESTERN SISKIYOU COUNTY (ZONE),,7/29/2014,2300,Wildfire,,,0,0,0,0,CA,PST-8,,87621,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
528813,MODOC COUNTY (ZONE),,7/30/2014,2001,Wildfire,,,0,0,0,0,CA,PST-8,,87618,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
528899,NORTH CENTRAL & SOUTHEAST SISKIYOU COUNTY (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,87646,Z,83,MFR,0,0,Other Federal Agency,,,,,,,,
528847,MODOC COUNTY (ZONE),,8/1/2014,0,Wildfire,,,0,0,1000000,0,CA,PST-8,,87628,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
528912,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,87652,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
528824,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,87627,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
528906,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2014,0,Wildfire,,,0,0,600000,0,CA,PST-8,,87626,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
533018,S SIERRA MTNS (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,88373,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
533017,S SIERRA FOOTHILLS (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,88373,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
533024,S SIERRA MTNS (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,88376,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
533015,S SIERRA MTNS (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,88372,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
533014,S SIERRA FOOTHILLS (ZONE),,8/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,88372,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
528903,WESTERN SISKIYOU COUNTY (ZONE),,8/2/2014,900,Wildfire,,,0,0,200000,0,CA,PST-8,,87650,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
541635,BURNEY BASIN/EASTERN SHASTA COUNTY (ZONE),,8/2/2014,1230,Wildfire,,,0,0,0,0,CA,PST-8,,90117,Z,14,STO,0,0,Park/Forest Service,,,,,,,,
528913,WESTERN SISKIYOU COUNTY (ZONE),,8/12/2014,100,Wildfire,,,0,0,0,0,CA,PST-8,,87653,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
533020,KERN CTY MTNS (ZONE),,8/18/2014,1438,Wildfire,,,0,0,0,0,CA,PST-8,,88374,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
533022,S SIERRA FOOTHILLS (ZONE),,8/18/2014,1550,Wildfire,,,0,0,0,0,CA,PST-8,,88375,Z,93,HNX,0,0,State Official,,,,,,,,
531780,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2014,0,Wildfire,,,0,0,0,0,CA,PST-8,,88103,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
531781,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2014,0,Wildfire,,,0,0,600000,0,CA,PST-8,,88104,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
539730,S SIERRA FOOTHILLS (ZONE),,9/5/2014,1430,Wildfire,,,0,0,0,0,CA,PST-8,,89633,Z,93,HNX,3,0,State Official,,,,,,,,
539729,S SIERRA MTNS (ZONE),,9/7/2014,1230,Wildfire,,,0,0,0,0,CA,PST-8,,89632,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
543488,SANTA ANA MOUNTAINS AND FOOTHILLS (ZONE),,9/12/2014,1009,Wildfire,,,0,0,5000,0,CA,PST-8,,90559,Z,57,SGX,0,0,Fire Department/Rescue,,,,,,,,
543844,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,9/13/2014,0,Wildfire,,,0,10,0,0,CA,PST-8,,89239,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
539731,S SIERRA FOOTHILLS (ZONE),,9/14/2014,1336,Wildfire,,,0,0,0,0,CA,PST-8,,89634,Z,93,HNX,4,0,State Official,,,,,,,,
538016,CENTRAL SISKIYOU COUNTY (ZONE),,9/15/2014,1238,Wildfire,,,0,0,20000000,0,CA,PST-8,,89328,Z,81,MFR,0,0,State Official,,,,,,,,
541261,S SIERRA MTNS (ZONE),,10/7/2014,1539,Wildfire,,,0,0,0,0,CA,PST-8,,90079,Z,96,HNX,0,1,Park/Forest Service,,,,,,,,
557871,OWENS VALLEY (ZONE),,2/6/2015,1407,Wildfire,,,0,0,1000,0,CA,PST-8,,93003,Z,520,VEF,0,0,State Official,,,,,,,,
563191,MONO (ZONE),,2/6/2015,1407,Wildfire,,,0,0,0,0,CA,PST-8,,93723,Z,73,REV,0,0,Newspaper,,,,,,,,
578083,MORONGO BASIN (ZONE),,5/7/2015,1340,Wildfire,,,0,0,30000,0,CA,PST-8,,96160,Z,525,VEF,0,0,Broadcast Media,,,,,,,,
587165,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,6/17/2015,1452,Wildfire,,,0,0,900000,0,CA,PST-8,,97603,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
586925,S SIERRA FOOTHILLS (ZONE),,6/18/2015,1400,Wildfire,,,0,0,0,0,CA,PST-8,,97537,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
586926,S SIERRA FOOTHILLS (ZONE),,6/18/2015,2100,Wildfire,,,0,0,0,0,CA,PST-8,,97538,Z,93,HNX,0,0,Fire Department/Rescue,,,,,,,,
596491,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,7/17/2015,1300,Wildfire,,,0,0,500000,0,CA,PST-8,,99355,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
593775,WEST CENTRAL SAN JOAQUIN VALLEY (ZONE),,7/18/2015,2127,Wildfire,,,0,0,0,0,CA,PST-8,,98854,Z,89,HNX,0,0,State Official,,,,,,,,
593779,TULARE COUNTY MOUNTAINS (ZONE),,7/19/2015,700,Wildfire,,,0,0,0,0,CA,PST-8,,98857,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
593776,TULARE COUNTY FOOTHILLS (ZONE),,7/21/2015,1135,Wildfire,,,0,0,0,0,CA,PST-8,,98855,Z,94,HNX,0,0,State Official,,,,,,,,
596897,CARQUINEZ STRAIT AND DELTA (ZONE),,7/22/2015,1324,Wildfire,,,0,0,0,0,CA,PST-8,,99432,Z,18,STO,0,0,Park/Forest Service,,,,,,,,
596854,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,7/23/2015,1258,Wildfire,,,0,1,25000,0,CA,PST-8,,99432,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
596492,SAN DIEGO COUNTY MOUNTAINS (ZONE),,7/24/2015,1500,Wildfire,,,0,0,0,0,CA,PST-8,,99356,Z,58,SGX,0,0,Fire Department/Rescue,,,,,,,,
593777,SOUTH SIERRA FOOTHILLS (ZONE),,7/25/2015,1330,Wildfire,,,0,0,0,0,CA,PST-8,,98856,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
593778,SOUTH SIERRA MOUNTAINS (ZONE),,7/25/2015,1330,Wildfire,,,0,0,0,0,CA,PST-8,,98856,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
596730,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,7/25/2015,1637,Wildfire,,,0,6,0,0,CA,PST-8,,99401,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
596809,SOUTHERN SACRAMENTO VALLEY (ZONE),,7/27/2015,1300,Wildfire,,,0,0,500000,0,CA,PST-8,,99421,Z,17,STO,0,0,Fire Department/Rescue,,,,,,,,
597440,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE),,7/29/2015,1429,Wildfire,,,0,0,0,0,CA,PST-8,,99421,Z,64,STO,0,0,Newspaper,,,,,,,,
593780,TULARE COUNTY FOOTHILLS (ZONE),,7/30/2015,1140,Wildfire,,,0,0,0,0,CA,PST-8,,98858,Z,94,HNX,0,0,State Official,,,,,,,,
585274,MODOC COUNTY (ZONE),,7/30/2015,1645,Wildfire,,,1,0,0,0,CA,PST-8,,97317,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
585344,MODOC COUNTY (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,97329,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
593782,SOUTH SIERRA MOUNTAINS (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,98859,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
593781,SOUTH SIERRA FOOTHILLS (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,98859,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
597892,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,99687,Z,64,STO,0,0,Fire Department/Rescue,,,,,,,,
597901,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,99691,Z,69,STO,0,0,Fire Department/Rescue,,,,,,,,
593783,TULARE COUNTY MOUNTAINS (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,98860,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
593784,SOUTH SIERRA MOUNTAINS (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,98861,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
593785,TULARE COUNTY MOUNTAINS (ZONE),,8/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,98861,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
597896,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE),,8/9/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,99687,Z,64,STO,0,0,Fire Department/Rescue,,,,,,,,
598351,SOUTH SIERRA MOUNTAINS (ZONE),,9/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,99780,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
598352,TULARE COUNTY MOUNTAINS (ZONE),,9/1/2015,0,Wildfire,,,0,0,0,0,CA,PST-8,,99780,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
598353,SOUTH SIERRA MOUNTAINS (ZONE),,9/7/2015,2030,Wildfire,,,0,0,0,0,CA,PST-8,,99781,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
597821,WEST SLOPE NORTHERN SIERRA NEVADA (ZONE),,9/9/2015,1326,Wildfire,,,2,1,0,0,CA,PST-8,,99362,Z,69,STO,0,0,Park/Forest Service,,,,,,,,
597822,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE),,9/12/2015,1224,Wildfire,,,4,4,0,0,CA,PST-8,,99362,Z,64,STO,0,0,Park/Forest Service,,,,,,,,
637328,TULARE CTY MTNS (ZONE),,6/1/2016,1430,Wildfire,,,0,0,0,0,CA,PST-8,,106160,Z,97,HNX,0,0,Other Federal Agency,,,,,,,,
630794,WESTERN SISKIYOU COUNTY (ZONE),,6/7/2016,145,Wildfire,,,0,0,0,0,CA,PST-8,,105242,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
645579,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,6/15/2016,1415,Wildfire,,,0,0,0,0,CA,PST-8,,107256,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
644664,SAN DIEGO COUNTY VALLEYS (ZONE),,6/19/2016,1200,Wildfire,,,2,0,4000000,0,CA,PST-8,,107567,Z,50,SGX,0,0,Fire Department/Rescue,,,,,,,,
645581,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,6/20/2016,1000,Wildfire,,,0,0,0,0,CA,PST-8,,107731,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
637349,KERN CTY MTNS (ZONE),,6/23/2016,1400,Wildfire,,,2,0,0,0,CA,PST-8,,106161,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
647044,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),,6/28/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,108000,Z,67,STO,0,0,Fire Department/Rescue,,,,,,,,
645580,VENTURA COUNTY MOUNTAINS (ZONE),,6/30/2016,845,Wildfire,,,0,0,0,0,CA,PST-8,,107256,Z,53,LOX,0,0,Fire Department/Rescue,,,,,,,,
644845,KERN CTY MTNS (ZONE),,7/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,107604,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
650493,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),,7/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,108589,Z,67,STO,0,0,Fire Department/Rescue,,,,,,,,
645584,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,7/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,107732,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
645583,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,7/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,107732,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
645582,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,7/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,107732,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
644848,KERN CTY MTNS (ZONE),,7/1/2016,1300,Wildfire,,,0,0,0,0,CA,PST-8,,107605,Z,95,HNX,0,0,Fire Department/Rescue,,,,,,,,
644866,W CENTRAL S.J. VALLEY (ZONE),,7/1/2016,1616,Wildfire,,,0,0,0,0,CA,PST-8,,107606,Z,89,HNX,0,0,Fire Department/Rescue,,,,,,,,
645586,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,7/9/2016,1104,Wildfire,,,0,0,0,0,CA,PST-8,,107733,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
652430,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,7/18/2016,1300,Wildfire,,,0,1,50000,0,CA,PST-8,,108919,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
652443,SAN DIEGO COUNTY VALLEYS (ZONE),,7/21/2016,1530,Wildfire,,,0,0,0,0,CA,PST-8,,108921,Z,50,SGX,0,0,Fire Department/Rescue,,,,,,,,
645585,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,7/22/2016,1315,Wildfire,,,0,0,0,0,CA,PST-8,,107733,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
644876,S SIERRA FOOTHILLS (ZONE),,7/30/2016,1540,Wildfire,,,0,0,0,0,CA,PST-8,,107609,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
656692,S SIERRA FOOTHILLS (ZONE),,8/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,109775,Z,93,HNX,0,0,Park/Forest Service,,,,,,,,
652808,LOS ANGELES COUNTY MOUNTAINS EXCLUDING THE SANTA MONICA RANGE (ZONE),,8/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,108973,Z,54,LOX,0,0,Fire Department/Rescue,,,,,,,,
656758,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,8/7/2016,1106,Wildfire,,,0,0,0,0,CA,PST-8,,109807,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
656695,W CENTRAL S.J. VALLEY (ZONE),,8/9/2016,1208,Wildfire,,,0,0,0,0,CA,PST-8,,109777,Z,89,HNX,0,0,Fire Department/Rescue,,,,,,,,
652811,SAN LUIS OBISPO COUNTY INTERIOR VALLEYS (ZONE),,8/13/2016,1303,Wildfire,,,0,0,0,0,CA,PST-8,,108974,Z,37,LOX,0,0,Fire Department/Rescue,,,,,,,,
650756,CLEAR LAKE/SOUTHERN LAKE COUNTY (ZONE),,8/13/2016,1700,Wildfire,,,0,0,1500000,0,CA,PST-8,,108651,Z,64,STO,0,0,State Official,,,,,,,,
656752,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,8/16/2016,938,Wildfire,,,0,0,50000000,0,CA,PST-8,,109803,Z,55,SGX,2,0,Fire Department/Rescue,,,,,,,,
656693,KERN CTY MTNS (ZONE),,8/16/2016,1530,Wildfire,,,0,0,0,0,CA,PST-8,,109776,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
656694,TULARE CTY MTNS (ZONE),,8/16/2016,1530,Wildfire,,,0,0,0,0,CA,PST-8,,109776,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
652812,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,8/18/2016,1215,Wildfire,,,0,0,0,0,CA,PST-8,,108974,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
646768,CENTRAL SISKIYOU COUNTY (ZONE),,8/24/2016,1355,Wildfire,,,0,0,0,0,CA,PST-8,,107955,Z,81,MFR,0,0,State Official,,,,,,,,
646771,WESTERN SISKIYOU COUNTY (ZONE),,8/27/2016,1845,Wildfire,,,0,0,0,0,CA,PST-8,,107956,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
647493,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,108063,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
656697,TULARE CTY MTNS (ZONE),,9/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,109778,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
652815,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,9/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,108976,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
652814,SAN LUIS OBISPO COUNTY INTERIOR VALLEYS (ZONE),,9/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,108976,Z,37,LOX,0,0,Fire Department/Rescue,,,,,,,,
656696,KERN CTY MTNS (ZONE),,9/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,109778,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
648138,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY (ZONE),,9/5/2016,1628,Wildfire,,,0,0,0,0,CA,PST-8,,108187,Z,66,STO,3,0,State Official,,,,,,,,
651855,MODOC COUNTY (ZONE),,9/17/2016,1519,Wildfire,,,0,0,0,0,CA,PST-8,,108816,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
652816,SANTA BARBARA COUNTY CENTRAL COAST (ZONE),,9/17/2016,1630,Wildfire,,,0,0,0,0,CA,PST-8,,108977,Z,35,LOX,0,0,Fire Department/Rescue,,,,,,,,
654562,MODOC COUNTY (ZONE),,10/1/2016,0,Wildfire,,,0,0,0,0,CA,PST-8,,109304,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
687976,SAN BERNARDINO AND RIVERSIDE COUNTY VALLEYS - THE INLAND EMPIRE (ZONE),,4/30/2017,1423,Wildfire,,,0,0,0,0,CA,PST-8,,114698,Z,48,SGX,0,0,Fire Department/Rescue,,,,,,,,
687979,SAN BERNARDINO COUNTY MOUNTAINS (ZONE),,4/30/2017,1455,Wildfire,,,0,0,0,0,CA,PST-8,,114698,Z,55,SGX,0,0,Fire Department/Rescue,,,,,,,,
700465,APPLE AND LUCERNE VALLEYS (ZONE),,5/19/2017,1040,Wildfire,,,0,0,0,0,CA,PST-8,,116474,Z,60,SGX,0,0,Fire Department/Rescue,,,,,,,,
709511,KERN CTY MTNS (ZONE),,6/18/2017,1330,Wildfire,,,0,0,0,0,CA,PST-8,,118025,Z,95,HNX,0,0,Park/Forest Service,,,,,,,,
709510,W CENTRAL S.J. VALLEY (ZONE),,6/23/2017,1500,Wildfire,,,0,0,0,0,CA,PST-8,,118024,Z,89,HNX,0,0,State Official,,,,,,,,
709512,TULARE CTY MTNS (ZONE),,7/1/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,118026,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
702831,WESTERN SISKIYOU COUNTY (ZONE),,7/5/2017,1100,Wildfire,,,0,0,0,0,CA,PST-8,,116893,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
718124,SAN LUIS OBISPO COUNTY CENTRAL COAST (ZONE),,7/6/2017,1444,Wildfire,,,0,0,0,0,CA,PST-8,,119740,Z,34,LOX,0,0,Fire Department/Rescue,,,,,,,,
718127,SAN LUIS OBISPO COUNTY MOUNTAINS (ZONE),,7/6/2017,1444,Wildfire,,,0,0,0,0,CA,PST-8,,119740,Z,51,LOX,0,0,Fire Department/Rescue,,,,,,,,
718126,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,7/6/2017,1444,Wildfire,,,0,0,0,0,CA,PST-8,,119740,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
718125,SANTA YNEZ VALLEY (ZONE),,7/6/2017,1444,Wildfire,,,0,0,0,0,CA,PST-8,,119740,Z,36,LOX,0,0,Fire Department/Rescue,,,,,,,,
698876,CENTRAL SACRAMENTO VALLEY (ZONE),,7/7/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,116242,Z,16,STO,6,0,Fire Department/Rescue,,,,,,,,
718128,SANTA YNEZ VALLEY (ZONE),,7/8/2017,1245,Wildfire,,,0,0,0,0,CA,PST-8,,119740,Z,36,LOX,0,0,Fire Department/Rescue,,,,,,,,
718130,SANTA BARBARA COUNTY SOUTH COAST (ZONE),,7/8/2017,1245,Wildfire,,,0,0,0,0,CA,PST-8,,119740,Z,39,LOX,0,0,Fire Department/Rescue,,,,,,,,
718129,SANTA BARBARA COUNTY MOUNTAINS (ZONE),,7/8/2017,1245,Wildfire,,,0,0,0,0,CA,PST-8,,119740,Z,52,LOX,0,0,Fire Department/Rescue,,,,,,,,
715757,GREATER LAKE TAHOE AREA (ZONE),,7/10/2017,1200,Wildfire,,,0,0,0,0,CA,PST-8,,119182,Z,72,REV,0,0,Park/Forest Service,,,,,,,,
702863,MODOC COUNTY (ZONE),,7/13/2017,1400,Wildfire,,,0,0,0,0,CA,PST-8,,116896,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
709513,S SIERRA FOOTHILLS (ZONE),,7/16/2017,1456,Wildfire,,,0,0,0,0,CA,PST-8,,118027,Z,93,HNX,0,0,State Official,,,,,,,,
702905,MOTHERLODE/CAMPTONVILLE TO GROVELAND (ZONE),,7/17/2017,1300,Wildfire,,,1,0,0,0,CA,PST-8,,116899,Z,67,STO,0,0,Broadcast Media,,,,,,,,
703258,MODOC COUNTY (ZONE),,7/23/2017,1700,Wildfire,,,0,0,0,0,CA,PST-8,,116934,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
705697,WESTERN SISKIYOU COUNTY (ZONE),,7/25/2017,1145,Wildfire,,,0,0,0,0,CA,PST-8,,117345,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
710852,MODOC COUNTY (ZONE),,8/1/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,118280,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
710865,WESTERN SISKIYOU COUNTY (ZONE),,8/1/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,118289,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
718151,S SIERRA FOOTHILLS (ZONE),,8/1/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,119749,Z,93,HNX,0,0,State Official,,,,,,,,
710836,MODOC COUNTY (ZONE),,8/3/2017,1300,Wildfire,,,0,0,0,0,CA,PST-8,,118282,Z,85,MFR,0,0,Other Federal Agency,,,,,,,,
710868,WESTERN SISKIYOU COUNTY (ZONE),,8/10/2017,2301,Wildfire,,,0,0,0,0,CA,PST-8,,118290,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
718289,S SIERRA MTNS (ZONE),,8/13/2017,1328,Wildfire,,,0,0,0,0,CA,PST-8,,119784,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
718315,TULARE CTY MTNS (ZONE),,8/29/2017,130,Wildfire,,,0,5,0,0,CA,PST-8,,119790,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
718304,S SIERRA MTNS (ZONE),,8/29/2017,1200,Wildfire,,,0,6,0,0,CA,PST-8,,119788,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
711896,CENTRAL SACRAMENTO VALLEY (ZONE),,8/29/2017,1216,Wildfire,,,0,2,0,0,CA,PST-8,,118476,Z,16,STO,0,0,Fire Department/Rescue,,,,,,,,
720903,MONO (ZONE),,8/29/2017,1700,Wildfire,,,0,0,0,0,CA,PST-8,,120304,Z,73,REV,0,0,Newspaper,,,,,,,,
716467,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,119332,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
722764,MONO (ZONE),,9/1/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,120660,Z,73,REV,0,0,Newspaper,,,,,,,,
718319,TULARE CTY MTNS (ZONE),,9/1/2017,0,Wildfire,,,0,5,0,0,CA,PST-8,,119792,Z,97,HNX,0,0,Park/Forest Service,,,,,,,,
718317,S SIERRA MTNS (ZONE),,9/1/2017,0,Wildfire,,,0,6,0,0,CA,PST-8,,119791,Z,96,HNX,0,0,Park/Forest Service,,,,,,,,
716466,WESTERN SISKIYOU COUNTY (ZONE),,9/1/2017,0,Wildfire,,,0,0,0,0,CA,PST-8,,119331,Z,80,MFR,0,0,Other Federal Agency,,,,,,,,
