"STATION","NAME","DATE","TAVG","TMAX"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-16","49","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-17","50","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-18","53","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-19","54","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-20","51","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-21","46","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-22","39","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-23","34","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-24","42","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-25","40","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-26","40","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-27","39","50"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-28","42","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-29","48","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-30","41","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-03-31","38","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-01","44","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-02","44","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-03","45","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-04","42","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-05","46","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-06","48","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-07","48","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-08","39","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-09","36","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-10","40","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-11","44","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-12","47","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-13","41","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-14","42","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-15","46","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-16","50","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-17","48","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-18","48","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-19","45","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-20","48","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-21","50","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-22","52","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-23","51","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-24","49","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-25","45","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-26","51","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-27","54","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-28","45","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-29","42","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-04-30","47","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-01","52","71"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-02","54","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-03","57","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-04","58","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-05","57","71"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-06","42","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-07","30","36"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-08","42","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-09","49","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-10","51","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-11","52","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-12","51","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-13","48","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-14","43","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-15","36","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-16","42","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-17","47","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-18","47","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-19","49","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-20","53","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-21","55","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-22","59","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-23","60","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-24","58","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-25","53","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-26","53","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-27","53","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-28","56","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-29","57","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-30","58","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-05-31","54","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-01","53","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-02","58","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-03","61","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-04","62","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-05","63","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-06","62","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-07","59","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-08","58","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-09","56","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-10","55","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-11","50","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-12","46","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-13","54","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-14","58","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-15","61","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-16","63","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-17","64","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-18","68","89"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-19","65","90"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-20","71","90"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-21","71","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-22","72","87"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-23","71","89"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-24","72","88"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-25","71","87"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-26","69","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-27","64","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-28","63","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-29","65","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-06-30","65","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-01","65","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-02","62","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-03","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-04","68","85"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-05","66","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-06","69","87"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-07","71","88"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-08","67","87"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-09","66","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-10","65","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-11","65","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-12","66","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-13","67","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-14","68","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-15","70","87"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-16","69","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-17","68","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-18","68","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-19","68","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-20","66","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-21","66","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-22","69","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-23","68","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-24","63","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-25","63","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-26","65","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-27","66","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-28","66","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-29","66","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-30","67","84"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-07-31","71","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-01","66","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-02","66","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-03","63","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-04","63","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-05","63","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-06","62","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-07","63","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-08","63","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-09","63","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-10","64","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-11","66","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-12","66","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-13","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-14","59","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-15","59","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-16","60","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-17","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-18","62","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-19","62","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-20","61","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-21","61","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-22","61","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-23","61","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-24","62","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-25","65","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-26","65","82"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-27","68","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-28","67","86"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-29","63","81"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-30","64","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-08-31","63","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-01","65","83"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-02","67","85"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-03","65","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-04","66","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-05","63","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-06","66","80"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-07","63","79"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-08","61","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-09","54","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-10","58","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-11","65","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-12","65","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-13","60","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-14","53","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-15","55","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-16","52","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-17","53","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-18","53","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-19","58","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-20","57","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-21","44","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-22","40","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-23","41","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-24","42","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-25","47","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-26","49","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-27","50","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-28","50","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-29","51","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-09-30","54","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-01","53","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-02","49","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-03","49","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-04","49","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-05","51","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-06","50","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-07","53","78"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-08","55","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-09","44","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-10","44","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-11","50","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-12","48","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-13","47","71"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-14","45","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-15","48","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-16","51","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-17","54","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-18","56","72"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-19","52","69"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-20","46","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-21","46","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-22","52","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-23","58","76"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-24","57","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-25","53","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-26","52","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-27","53","77"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-28","53","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-29","52","73"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-30","49","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-10-31","48","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-01","44","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-02","40","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-03","48","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-04","46","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-05","44","53"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-06","46","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-07","47","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-08","42","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-09","44","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-10","44","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-11","48","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-12","49","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-13","47","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-14","49","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-15","47","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-16","49","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-17","44","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-18","36","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-19","38","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-20","46","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-21","49","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-22","52","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-23","50","75"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-24","53","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-25","51","74"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-26","51","70"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-27","44","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-28","40","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-29","41","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-11-30","43","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-01","45","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-02","45","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-03","42","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-04","28","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-05","29","38"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-06","38","52"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-07","39","46"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-08","44","54"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-09","41","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-10","45","56"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-11","42","60"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-12","41","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-13","40","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-14","45","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-15","43","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-16","37","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-17","30","43"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-18","33","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-19","37","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-20","36","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-21","24","31"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-22","32","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-23","39","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-24","45","66"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-25","44","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-26","41","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-27","40","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-28","40","67"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-29","42","68"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-30","42","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2017-12-31","41","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-01","40","63"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-02","43","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-03","41","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-04","45","59"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-05","44","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-06","46","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-07","39","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-08","44","47"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-09","35","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-10","35","49"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-11","39","61"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-12","44","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-13","40","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-14","38","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-15","42","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-16","42","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-17","41","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-18","44","62"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-19","40","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-20","24","33"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-21","24","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-22","30","48"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-23","33","51"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-24","37","58"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-25","34","42"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-26","28","44"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-27","38","55"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-28","45","57"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-29","47","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-30","41","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-01-31","42","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-02-01","40","65"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-02-02","41","64"
"USR0000CFAW","FAWNSKIN CALIFORNIA, CA US","2018-02-03","45","64"
