FIPS,County,None,D0,D1,D2,D3,D4,Date
6001,Alameda ,0,100,100,44.56,0,0,8/4/2020
6003,Alpine ,0,100,100,0,0,0,8/4/2020
6005,Amador ,0,100,100,0,0,0,8/4/2020
6007,Butte ,0,100,100,74.65,0,0,8/4/2020
6009,Calaveras ,0,100,100,0,0,0,8/4/2020
6011,Colusa ,0,100,100,100,0,0,8/4/2020
6013,Contra Costa ,0,100,100,71.53,0,0,8/4/2020
6015,Del Norte ,0,100,100,100,0,0,8/4/2020
6017,El Dorado ,0,100,100,0,0,0,8/4/2020
6019,Fresno ,0,100,58.54,0,0,0,8/4/2020
6021,Glenn ,0,100,100,100,0,0,8/4/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,8/4/2020
6025,Imperial ,100,0,0,0,0,0,8/4/2020
6027,Inyo ,1.04,98.96,19.36,0,0,0,8/4/2020
6029,Kern ,100,0,0,0,0,0,8/4/2020
6031,Kings ,13.57,86.43,0,0,0,0,8/4/2020
6033,Lake ,0,100,100,100,0,0,8/4/2020
6035,Lassen ,0,100,100,0,0,0,8/4/2020
6037,Los Angeles ,100,0,0,0,0,0,8/4/2020
6039,Madera ,0,100,100,0,0,0,8/4/2020
6041,Marin ,0,100,100,100,0,0,8/4/2020
6043,Mariposa ,0,100,100,0,0,0,8/4/2020
6045,Mendocino ,0,100,100,100,0,0,8/4/2020
6047,Merced ,0,100,71.06,0,0,0,8/4/2020
6049,Modoc ,0,100,100,15.42,1.57,0,8/4/2020
6051,Mono ,0,100,100,0,0,0,8/4/2020
6053,Monterey ,86.15,13.85,0,0,0,0,8/4/2020
6055,Napa ,0,100,100,100,0,0,8/4/2020
6057,Nevada ,0,100,100,4.27,0,0,8/4/2020
6059,Orange ,100,0,0,0,0,0,8/4/2020
6061,Placer ,0,100,100,17.14,0,0,8/4/2020
6063,Plumas ,0,100,100,0,0,0,8/4/2020
6065,Riverside ,98.24,1.76,0,0,0,0,8/4/2020
6067,Sacramento ,0,100,100,81.13,0,0,8/4/2020
6069,San Benito ,0.91,99.09,0.95,0,0,0,8/4/2020
6071,San Bernardino ,62.71,37.29,0,0,0,0,8/4/2020
6073,San Diego ,100,0,0,0,0,0,8/4/2020
6075,San Francisco ,0,100,100,100,0,0,8/4/2020
6077,San Joaquin ,0,100,100,8.89,0,0,8/4/2020
6079,San Luis Obispo ,100,0,0,0,0,0,8/4/2020
6081,San Mateo ,0,100,100,23.68,0,0,8/4/2020
6083,Santa Barbara ,100,0,0,0,0,0,8/4/2020
6085,Santa Clara ,0,100,89.34,0.13,0,0,8/4/2020
6087,Santa Cruz ,0.53,99.47,64.54,0,0,0,8/4/2020
6089,Shasta ,0,100,100,44.94,0.07,0,8/4/2020
6091,Sierra ,0,100,100,0,0,0,8/4/2020
6093,Siskiyou ,0,100,100,94.21,63.48,0,8/4/2020
6095,Solano ,0,100,100,100,0,0,8/4/2020
6097,Sonoma ,0,100,100,100,0,0,8/4/2020
6099,Stanislaus ,0,100,82.25,0,0,0,8/4/2020
6101,Sutter ,0,100,100,100,0,0,8/4/2020
6103,Tehama ,0,100,100,69.47,0,0,8/4/2020
6105,Trinity ,0,100,100,100,21.8,0,8/4/2020
6107,Tulare ,14.07,85.93,30.63,0,0,0,8/4/2020
6109,Tuolumne ,0,100,100,0,0,0,8/4/2020
6111,Ventura ,100,0,0,0,0,0,8/4/2020
6113,Yolo ,0,100,100,100,0,0,8/4/2020
6115,Yuba ,0,100,100,72.59,0,0,8/4/2020
6001,Alameda ,0,100,100,44.56,0,0,7/28/2020
6003,Alpine ,0,100,100,0,0,0,7/28/2020
6005,Amador ,0,100,100,0,0,0,7/28/2020
6007,Butte ,0,100,100,74.65,0,0,7/28/2020
6009,Calaveras ,0,100,100,0,0,0,7/28/2020
6011,Colusa ,0,100,100,100,0,0,7/28/2020
6013,Contra Costa ,0,100,100,71.53,0,0,7/28/2020
6015,Del Norte ,0,100,100,100,0,0,7/28/2020
6017,El Dorado ,0,100,100,0,0,0,7/28/2020
6019,Fresno ,0,100,58.54,0,0,0,7/28/2020
6021,Glenn ,0,100,100,100,0,0,7/28/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,7/28/2020
6025,Imperial ,100,0,0,0,0,0,7/28/2020
6027,Inyo ,28.48,71.52,19.36,0,0,0,7/28/2020
6029,Kern ,100,0,0,0,0,0,7/28/2020
6031,Kings ,13.57,86.43,0,0,0,0,7/28/2020
6033,Lake ,0,100,100,100,0,0,7/28/2020
6035,Lassen ,0,100,100,0,0,0,7/28/2020
6037,Los Angeles ,100,0,0,0,0,0,7/28/2020
6039,Madera ,0,100,100,0,0,0,7/28/2020
6041,Marin ,0,100,100,100,0,0,7/28/2020
6043,Mariposa ,0,100,100,0,0,0,7/28/2020
6045,Mendocino ,0,100,100,100,0,0,7/28/2020
6047,Merced ,0,100,71.06,0,0,0,7/28/2020
6049,Modoc ,0,100,100,15.42,1.57,0,7/28/2020
6051,Mono ,0,100,100,0,0,0,7/28/2020
6053,Monterey ,86.15,13.85,0,0,0,0,7/28/2020
6055,Napa ,0,100,100,100,0,0,7/28/2020
6057,Nevada ,0,100,100,4.27,0,0,7/28/2020
6059,Orange ,100,0,0,0,0,0,7/28/2020
6061,Placer ,0,100,100,17.14,0,0,7/28/2020
6063,Plumas ,0,100,100,0,0,0,7/28/2020
6065,Riverside ,100,0,0,0,0,0,7/28/2020
6067,Sacramento ,0,100,100,81.13,0,0,7/28/2020
6069,San Benito ,0.91,99.09,0.95,0,0,0,7/28/2020
6071,San Bernardino ,100,0,0,0,0,0,7/28/2020
6073,San Diego ,100,0,0,0,0,0,7/28/2020
6075,San Francisco ,0,100,100,100,0,0,7/28/2020
6077,San Joaquin ,0,100,100,8.89,0,0,7/28/2020
6079,San Luis Obispo ,100,0,0,0,0,0,7/28/2020
6081,San Mateo ,0,100,100,23.68,0,0,7/28/2020
6083,Santa Barbara ,100,0,0,0,0,0,7/28/2020
6085,Santa Clara ,0,100,89.34,0.13,0,0,7/28/2020
6087,Santa Cruz ,0.53,99.47,64.54,0,0,0,7/28/2020
6089,Shasta ,0,100,100,44.94,0.07,0,7/28/2020
6091,Sierra ,0,100,100,0,0,0,7/28/2020
6093,Siskiyou ,0,100,100,94.21,63.48,0,7/28/2020
6095,Solano ,0,100,100,100,0,0,7/28/2020
6097,Sonoma ,0,100,100,100,0,0,7/28/2020
6099,Stanislaus ,0,100,82.25,0,0,0,7/28/2020
6101,Sutter ,0,100,100,100,0,0,7/28/2020
6103,Tehama ,0,100,100,69.47,0,0,7/28/2020
6105,Trinity ,0,100,100,100,21.8,0,7/28/2020
6107,Tulare ,14.07,85.93,30.63,0,0,0,7/28/2020
6109,Tuolumne ,0,100,100,0,0,0,7/28/2020
6111,Ventura ,100,0,0,0,0,0,7/28/2020
6113,Yolo ,0,100,100,100,0,0,7/28/2020
6115,Yuba ,0,100,100,72.59,0,0,7/28/2020
6001,Alameda ,0,100,100,44.56,0,0,7/21/2020
6003,Alpine ,0,100,100,0,0,0,7/21/2020
6005,Amador ,0,100,100,0,0,0,7/21/2020
6007,Butte ,0,100,100,74.65,0,0,7/21/2020
6009,Calaveras ,0,100,100,0,0,0,7/21/2020
6011,Colusa ,0,100,100,100,0,0,7/21/2020
6013,Contra Costa ,0,100,100,71.53,0,0,7/21/2020
6015,Del Norte ,0,100,100,100,0,0,7/21/2020
6017,El Dorado ,0,100,100,0,0,0,7/21/2020
6019,Fresno ,0,100,58.57,0,0,0,7/21/2020
6021,Glenn ,0,100,100,100,0,0,7/21/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,7/21/2020
6025,Imperial ,100,0,0,0,0,0,7/21/2020
6027,Inyo ,28.48,71.52,19.36,0,0,0,7/21/2020
6029,Kern ,100,0,0,0,0,0,7/21/2020
6031,Kings ,13.57,86.43,0,0,0,0,7/21/2020
6033,Lake ,0,100,100,100,0,0,7/21/2020
6035,Lassen ,0,100,42.42,0,0,0,7/21/2020
6037,Los Angeles ,100,0,0,0,0,0,7/21/2020
6039,Madera ,0,100,100,0,0,0,7/21/2020
6041,Marin ,0,100,100,100,0,0,7/21/2020
6043,Mariposa ,0,100,100,0,0,0,7/21/2020
6045,Mendocino ,0,100,100,100,0,0,7/21/2020
6047,Merced ,0,100,71.14,0,0,0,7/21/2020
6049,Modoc ,0,100,84.43,15.42,1.57,0,7/21/2020
6051,Mono ,0,100,100,0,0,0,7/21/2020
6053,Monterey ,86.15,13.85,0,0,0,0,7/21/2020
6055,Napa ,0,100,100,100,0,0,7/21/2020
6057,Nevada ,0,100,100,4.27,0,0,7/21/2020
6059,Orange ,100,0,0,0,0,0,7/21/2020
6061,Placer ,0,100,100,17.14,0,0,7/21/2020
6063,Plumas ,0,100,98.23,0,0,0,7/21/2020
6065,Riverside ,100,0,0,0,0,0,7/21/2020
6067,Sacramento ,0,100,100,81.13,0,0,7/21/2020
6069,San Benito ,0.91,99.09,0.96,0,0,0,7/21/2020
6071,San Bernardino ,100,0,0,0,0,0,7/21/2020
6073,San Diego ,100,0,0,0,0,0,7/21/2020
6075,San Francisco ,0,100,100,100,0,0,7/21/2020
6077,San Joaquin ,0,100,100,8.89,0,0,7/21/2020
6079,San Luis Obispo ,100,0,0,0,0,0,7/21/2020
6081,San Mateo ,0,100,100,23.68,0,0,7/21/2020
6083,Santa Barbara ,100,0,0,0,0,0,7/21/2020
6085,Santa Clara ,0,100,89.26,0.13,0,0,7/21/2020
6087,Santa Cruz ,0.53,99.47,64.59,0,0,0,7/21/2020
6089,Shasta ,0,100,100,44.94,0.07,0,7/21/2020
6091,Sierra ,0,100,100,0,0,0,7/21/2020
6093,Siskiyou ,0,100,100,94.21,63.48,0,7/21/2020
6095,Solano ,0,100,100,100,0,0,7/21/2020
6097,Sonoma ,0,100,100,100,0,0,7/21/2020
6099,Stanislaus ,0,100,82.29,0,0,0,7/21/2020
6101,Sutter ,0,100,100,100,0,0,7/21/2020
6103,Tehama ,0,100,100,69.47,0,0,7/21/2020
6105,Trinity ,0,100,100,100,21.8,0,7/21/2020
6107,Tulare ,14.07,85.93,30.62,0,0,0,7/21/2020
6109,Tuolumne ,0,100,100,0,0,0,7/21/2020
6111,Ventura ,100,0,0,0,0,0,7/21/2020
6113,Yolo ,0,100,100,100,0,0,7/21/2020
6115,Yuba ,0,100,100,72.59,0,0,7/21/2020
6001,Alameda ,0,100,100,44.56,0,0,7/14/2020
6003,Alpine ,0,100,100,0,0,0,7/14/2020
6005,Amador ,0,100,100,0,0,0,7/14/2020
6007,Butte ,0,100,100,74.65,0,0,7/14/2020
6009,Calaveras ,0,100,100,0,0,0,7/14/2020
6011,Colusa ,0,100,100,100,0,0,7/14/2020
6013,Contra Costa ,0,100,100,71.53,0,0,7/14/2020
6015,Del Norte ,0,100,100,100,0,0,7/14/2020
6017,El Dorado ,0,100,100,0,0,0,7/14/2020
6019,Fresno ,0,100,58.57,0,0,0,7/14/2020
6021,Glenn ,0,100,100,100,0,0,7/14/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,7/14/2020
6025,Imperial ,100,0,0,0,0,0,7/14/2020
6027,Inyo ,29.03,70.97,19.36,0,0,0,7/14/2020
6029,Kern ,100,0,0,0,0,0,7/14/2020
6031,Kings ,13.57,86.43,0,0,0,0,7/14/2020
6033,Lake ,0,100,100,100,0,0,7/14/2020
6035,Lassen ,0,100,42.42,0,0,0,7/14/2020
6037,Los Angeles ,100,0,0,0,0,0,7/14/2020
6039,Madera ,0,100,100,0,0,0,7/14/2020
6041,Marin ,0,100,100,100,0,0,7/14/2020
6043,Mariposa ,0,100,100,0,0,0,7/14/2020
6045,Mendocino ,0,100,100,100,0,0,7/14/2020
6047,Merced ,0,100,71.14,0,0,0,7/14/2020
6049,Modoc ,0,100,83.66,15.42,0,0,7/14/2020
6051,Mono ,0,100,100,0,0,0,7/14/2020
6053,Monterey ,86.15,13.85,0,0,0,0,7/14/2020
6055,Napa ,0,100,100,100,0,0,7/14/2020
6057,Nevada ,0,100,100,4.27,0,0,7/14/2020
6059,Orange ,100,0,0,0,0,0,7/14/2020
6061,Placer ,0,100,100,17.14,0,0,7/14/2020
6063,Plumas ,0,100,98.23,0,0,0,7/14/2020
6065,Riverside ,100,0,0,0,0,0,7/14/2020
6067,Sacramento ,0,100,100,81.13,0,0,7/14/2020
6069,San Benito ,0.91,99.09,0.96,0,0,0,7/14/2020
6071,San Bernardino ,100,0,0,0,0,0,7/14/2020
6073,San Diego ,100,0,0,0,0,0,7/14/2020
6075,San Francisco ,0,100,100,100,0,0,7/14/2020
6077,San Joaquin ,0,100,100,8.89,0,0,7/14/2020
6079,San Luis Obispo ,100,0,0,0,0,0,7/14/2020
6081,San Mateo ,0,100,100,23.68,0,0,7/14/2020
6083,Santa Barbara ,100,0,0,0,0,0,7/14/2020
6085,Santa Clara ,0,100,89.26,0.13,0,0,7/14/2020
6087,Santa Cruz ,0.53,99.47,64.59,0,0,0,7/14/2020
6089,Shasta ,0,100,100,44.94,0.07,0,7/14/2020
6091,Sierra ,0,100,100,0,0,0,7/14/2020
6093,Siskiyou ,0,100,100,94.21,49.75,0,7/14/2020
6095,Solano ,0,100,100,100,0,0,7/14/2020
6097,Sonoma ,0,100,100,100,0,0,7/14/2020
6099,Stanislaus ,0,100,82.29,0,0,0,7/14/2020
6101,Sutter ,0,100,100,100,0,0,7/14/2020
6103,Tehama ,0,100,100,69.47,0,0,7/14/2020
6105,Trinity ,0,100,100,100,21.8,0,7/14/2020
6107,Tulare ,14.07,85.93,30.62,0,0,0,7/14/2020
6109,Tuolumne ,0,100,100,0,0,0,7/14/2020
6111,Ventura ,100,0,0,0,0,0,7/14/2020
6113,Yolo ,0,100,100,100,0,0,7/14/2020
6115,Yuba ,0,100,100,72.59,0,0,7/14/2020
6001,Alameda ,0,100,100,44.56,0,0,7/7/2020
6003,Alpine ,0,100,100,0,0,0,7/7/2020
6005,Amador ,0,100,100,0,0,0,7/7/2020
6007,Butte ,0,100,100,74.65,0,0,7/7/2020
6009,Calaveras ,0,100,100,0,0,0,7/7/2020
6011,Colusa ,0,100,100,100,0,0,7/7/2020
6013,Contra Costa ,0,100,100,71.53,0,0,7/7/2020
6015,Del Norte ,0,100,100,100,0,0,7/7/2020
6017,El Dorado ,0,100,100,0,0,0,7/7/2020
6019,Fresno ,0,100,58.57,0,0,0,7/7/2020
6021,Glenn ,0,100,100,100,0,0,7/7/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,7/7/2020
6025,Imperial ,100,0,0,0,0,0,7/7/2020
6027,Inyo ,50.09,49.91,8.9,0,0,0,7/7/2020
6029,Kern ,100,0,0,0,0,0,7/7/2020
6031,Kings ,13.57,86.43,0,0,0,0,7/7/2020
6033,Lake ,0,100,100,100,0,0,7/7/2020
6035,Lassen ,0,100,42.42,0,0,0,7/7/2020
6037,Los Angeles ,100,0,0,0,0,0,7/7/2020
6039,Madera ,0,100,100,0,0,0,7/7/2020
6041,Marin ,0,100,100,100,0,0,7/7/2020
6043,Mariposa ,0,100,100,0,0,0,7/7/2020
6045,Mendocino ,0,100,100,100,0,0,7/7/2020
6047,Merced ,0,100,71.14,0,0,0,7/7/2020
6049,Modoc ,0,100,83.55,0,0,0,7/7/2020
6051,Mono ,0,100,99.91,0,0,0,7/7/2020
6053,Monterey ,86.82,13.18,0,0,0,0,7/7/2020
6055,Napa ,0,100,100,100,0,0,7/7/2020
6057,Nevada ,0,100,100,4.27,0,0,7/7/2020
6059,Orange ,100,0,0,0,0,0,7/7/2020
6061,Placer ,0,100,100,17.14,0,0,7/7/2020
6063,Plumas ,0,100,98.23,0,0,0,7/7/2020
6065,Riverside ,100,0,0,0,0,0,7/7/2020
6067,Sacramento ,0,100,100,81.13,0,0,7/7/2020
6069,San Benito ,0.98,99.02,0,0,0,0,7/7/2020
6071,San Bernardino ,100,0,0,0,0,0,7/7/2020
6073,San Diego ,100,0,0,0,0,0,7/7/2020
6075,San Francisco ,0,100,100,100,0,0,7/7/2020
6077,San Joaquin ,0,100,100,8.89,0,0,7/7/2020
6079,San Luis Obispo ,100,0,0,0,0,0,7/7/2020
6081,San Mateo ,0,100,81.24,23.68,0,0,7/7/2020
6083,Santa Barbara ,100,0,0,0,0,0,7/7/2020
6085,Santa Clara ,0,100,26.24,0.13,0,0,7/7/2020
6087,Santa Cruz ,10.92,89.08,0.06,0,0,0,7/7/2020
6089,Shasta ,0,100,100,44.94,0.07,0,7/7/2020
6091,Sierra ,0,100,100,0,0,0,7/7/2020
6093,Siskiyou ,0,100,100,88.03,49.75,0,7/7/2020
6095,Solano ,0,100,100,100,0,0,7/7/2020
6097,Sonoma ,0,100,100,100,0,0,7/7/2020
6099,Stanislaus ,0,100,81.43,0,0,0,7/7/2020
6101,Sutter ,0,100,100,100,0,0,7/7/2020
6103,Tehama ,0,100,100,69.47,0,0,7/7/2020
6105,Trinity ,0,100,100,100,21.8,0,7/7/2020
6107,Tulare ,14.07,85.93,30.62,0,0,0,7/7/2020
6109,Tuolumne ,0,100,100,0,0,0,7/7/2020
6111,Ventura ,100,0,0,0,0,0,7/7/2020
6113,Yolo ,0,100,100,100,0,0,7/7/2020
6115,Yuba ,0,100,100,72.59,0,0,7/7/2020
6001,Alameda ,0,100,100,44.56,0,0,6/30/2020
6003,Alpine ,0,100,100,0,0,0,6/30/2020
6005,Amador ,0,100,100,0,0,0,6/30/2020
6007,Butte ,0,100,100,74.65,0,0,6/30/2020
6009,Calaveras ,0,100,100,0,0,0,6/30/2020
6011,Colusa ,0,100,100,100,0,0,6/30/2020
6013,Contra Costa ,0,100,100,71.53,0,0,6/30/2020
6015,Del Norte ,0,100,100,100,0,0,6/30/2020
6017,El Dorado ,0,100,100,0,0,0,6/30/2020
6019,Fresno ,0,100,58.57,0,0,0,6/30/2020
6021,Glenn ,0,100,100,100,0,0,6/30/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,6/30/2020
6025,Imperial ,100,0,0,0,0,0,6/30/2020
6027,Inyo ,50.09,49.91,8.9,0,0,0,6/30/2020
6029,Kern ,100,0,0,0,0,0,6/30/2020
6031,Kings ,13.57,86.43,0,0,0,0,6/30/2020
6033,Lake ,0,100,100,100,0,0,6/30/2020
6035,Lassen ,0,100,42.42,0,0,0,6/30/2020
6037,Los Angeles ,100,0,0,0,0,0,6/30/2020
6039,Madera ,0,100,100,0,0,0,6/30/2020
6041,Marin ,0,100,100,100,0,0,6/30/2020
6043,Mariposa ,0,100,100,0,0,0,6/30/2020
6045,Mendocino ,0,100,100,100,0,0,6/30/2020
6047,Merced ,0,100,71.14,0,0,0,6/30/2020
6049,Modoc ,0,100,83.55,0,0,0,6/30/2020
6051,Mono ,0,100,99.91,0,0,0,6/30/2020
6053,Monterey ,86.82,13.18,0,0,0,0,6/30/2020
6055,Napa ,0,100,100,100,0,0,6/30/2020
6057,Nevada ,0,100,100,4.27,0,0,6/30/2020
6059,Orange ,100,0,0,0,0,0,6/30/2020
6061,Placer ,0,100,100,17.14,0,0,6/30/2020
6063,Plumas ,0,100,98.23,0,0,0,6/30/2020
6065,Riverside ,100,0,0,0,0,0,6/30/2020
6067,Sacramento ,0,100,100,81.13,0,0,6/30/2020
6069,San Benito ,0.98,99.02,0,0,0,0,6/30/2020
6071,San Bernardino ,100,0,0,0,0,0,6/30/2020
6073,San Diego ,100,0,0,0,0,0,6/30/2020
6075,San Francisco ,0,100,100,100,0,0,6/30/2020
6077,San Joaquin ,0,100,100,8.89,0,0,6/30/2020
6079,San Luis Obispo ,100,0,0,0,0,0,6/30/2020
6081,San Mateo ,0,100,81.24,23.68,0,0,6/30/2020
6083,Santa Barbara ,100,0,0,0,0,0,6/30/2020
6085,Santa Clara ,0,100,26.24,0.13,0,0,6/30/2020
6087,Santa Cruz ,10.92,89.08,0.06,0,0,0,6/30/2020
6089,Shasta ,0,100,100,44.94,0.07,0,6/30/2020
6091,Sierra ,0,100,100,0,0,0,6/30/2020
6093,Siskiyou ,0,100,100,88.03,49.75,0,6/30/2020
6095,Solano ,0,100,100,100,0,0,6/30/2020
6097,Sonoma ,0,100,100,100,0,0,6/30/2020
6099,Stanislaus ,0,100,81.43,0,0,0,6/30/2020
6101,Sutter ,0,100,100,100,0,0,6/30/2020
6103,Tehama ,0,100,100,69.47,0,0,6/30/2020
6105,Trinity ,0,100,100,100,21.8,0,6/30/2020
6107,Tulare ,14.07,85.93,30.62,0,0,0,6/30/2020
6109,Tuolumne ,0,100,100,0,0,0,6/30/2020
6111,Ventura ,100,0,0,0,0,0,6/30/2020
6113,Yolo ,0,100,100,100,0,0,6/30/2020
6115,Yuba ,0,100,100,72.59,0,0,6/30/2020
6001,Alameda ,0,100,100,44.56,0,0,6/23/2020
6003,Alpine ,0,100,100,0,0,0,6/23/2020
6005,Amador ,0,100,100,0,0,0,6/23/2020
6007,Butte ,0,100,100,74.65,0,0,6/23/2020
6009,Calaveras ,0,100,100,0,0,0,6/23/2020
6011,Colusa ,0,100,100,100,0,0,6/23/2020
6013,Contra Costa ,0,100,100,71.53,0,0,6/23/2020
6015,Del Norte ,0,100,100,100,0,0,6/23/2020
6017,El Dorado ,0,100,100,0,0,0,6/23/2020
6019,Fresno ,0,100,58.57,0,0,0,6/23/2020
6021,Glenn ,0,100,100,100,0,0,6/23/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,6/23/2020
6025,Imperial ,100,0,0,0,0,0,6/23/2020
6027,Inyo ,50.09,49.91,8.9,0,0,0,6/23/2020
6029,Kern ,100,0,0,0,0,0,6/23/2020
6031,Kings ,13.57,86.43,0,0,0,0,6/23/2020
6033,Lake ,0,100,100,100,0,0,6/23/2020
6035,Lassen ,0,100,42.42,0,0,0,6/23/2020
6037,Los Angeles ,100,0,0,0,0,0,6/23/2020
6039,Madera ,0,100,100,0,0,0,6/23/2020
6041,Marin ,0,100,100,100,0,0,6/23/2020
6043,Mariposa ,0,100,100,0,0,0,6/23/2020
6045,Mendocino ,0,100,100,100,0,0,6/23/2020
6047,Merced ,0,100,71.14,0,0,0,6/23/2020
6049,Modoc ,0,100,83.55,0,0,0,6/23/2020
6051,Mono ,0,100,99.91,0,0,0,6/23/2020
6053,Monterey ,86.82,13.18,0,0,0,0,6/23/2020
6055,Napa ,0,100,100,100,0,0,6/23/2020
6057,Nevada ,0,100,100,4.27,0,0,6/23/2020
6059,Orange ,100,0,0,0,0,0,6/23/2020
6061,Placer ,0,100,100,17.14,0,0,6/23/2020
6063,Plumas ,0,100,98.23,0,0,0,6/23/2020
6065,Riverside ,100,0,0,0,0,0,6/23/2020
6067,Sacramento ,0,100,100,81.13,0,0,6/23/2020
6069,San Benito ,0.98,99.02,0,0,0,0,6/23/2020
6071,San Bernardino ,100,0,0,0,0,0,6/23/2020
6073,San Diego ,100,0,0,0,0,0,6/23/2020
6075,San Francisco ,0,100,100,100,0,0,6/23/2020
6077,San Joaquin ,0,100,100,8.89,0,0,6/23/2020
6079,San Luis Obispo ,100,0,0,0,0,0,6/23/2020
6081,San Mateo ,0,100,81.24,23.68,0,0,6/23/2020
6083,Santa Barbara ,100,0,0,0,0,0,6/23/2020
6085,Santa Clara ,0,100,26.24,0.13,0,0,6/23/2020
6087,Santa Cruz ,10.92,89.08,0.06,0,0,0,6/23/2020
6089,Shasta ,0,100,100,44.94,0.07,0,6/23/2020
6091,Sierra ,0,100,100,0,0,0,6/23/2020
6093,Siskiyou ,0,100,100,88.03,49.75,0,6/23/2020
6095,Solano ,0,100,100,100,0,0,6/23/2020
6097,Sonoma ,0,100,100,100,0,0,6/23/2020
6099,Stanislaus ,0,100,81.43,0,0,0,6/23/2020
6101,Sutter ,0,100,100,100,0,0,6/23/2020
6103,Tehama ,0,100,100,69.47,0,0,6/23/2020
6105,Trinity ,0,100,100,100,21.8,0,6/23/2020
6107,Tulare ,14.07,85.93,30.62,0,0,0,6/23/2020
6109,Tuolumne ,0,100,100,0,0,0,6/23/2020
6111,Ventura ,100,0,0,0,0,0,6/23/2020
6113,Yolo ,0,100,100,100,0,0,6/23/2020
6115,Yuba ,0,100,100,72.59,0,0,6/23/2020
6001,Alameda ,0,100,100,44.56,0,0,6/16/2020
6003,Alpine ,0,100,100,0,0,0,6/16/2020
6005,Amador ,0,100,100,0,0,0,6/16/2020
6007,Butte ,0,100,100,74.65,0,0,6/16/2020
6009,Calaveras ,0,100,100,0,0,0,6/16/2020
6011,Colusa ,0,100,100,100,0,0,6/16/2020
6013,Contra Costa ,0,100,100,71.53,0,0,6/16/2020
6015,Del Norte ,0,100,100,100,0,0,6/16/2020
6017,El Dorado ,0,100,100,0,0,0,6/16/2020
6019,Fresno ,0,100,58.57,0,0,0,6/16/2020
6021,Glenn ,0,100,100,100,0,0,6/16/2020
6023,Humboldt ,0,100,100,74.52,0.48,0,6/16/2020
6025,Imperial ,100,0,0,0,0,0,6/16/2020
6027,Inyo ,50.09,49.91,8.9,0,0,0,6/16/2020
6029,Kern ,100,0,0,0,0,0,6/16/2020
6031,Kings ,13.57,86.43,0,0,0,0,6/16/2020
6033,Lake ,0,100,100,100,0,0,6/16/2020
6035,Lassen ,0,100,42.42,0,0,0,6/16/2020
6037,Los Angeles ,100,0,0,0,0,0,6/16/2020
6039,Madera ,0,100,100,0,0,0,6/16/2020
6041,Marin ,0,100,100,100,0,0,6/16/2020
6043,Mariposa ,0,100,100,0,0,0,6/16/2020
6045,Mendocino ,0,100,100,100,0,0,6/16/2020
6047,Merced ,0,100,71.14,0,0,0,6/16/2020
6049,Modoc ,0,100,83.55,0,0,0,6/16/2020
6051,Mono ,0,100,99.91,0,0,0,6/16/2020
6053,Monterey ,86.82,13.18,0,0,0,0,6/16/2020
6055,Napa ,0,100,100,100,0,0,6/16/2020
6057,Nevada ,0,100,100,4.27,0,0,6/16/2020
6059,Orange ,100,0,0,0,0,0,6/16/2020
6061,Placer ,0,100,100,17.14,0,0,6/16/2020
6063,Plumas ,0,100,98.23,0,0,0,6/16/2020
6065,Riverside ,100,0,0,0,0,0,6/16/2020
6067,Sacramento ,0,100,100,81.13,0,0,6/16/2020
6069,San Benito ,0.98,99.02,0,0,0,0,6/16/2020
6071,San Bernardino ,100,0,0,0,0,0,6/16/2020
6073,San Diego ,100,0,0,0,0,0,6/16/2020
6075,San Francisco ,0,100,100,100,0,0,6/16/2020
6077,San Joaquin ,0,100,100,8.89,0,0,6/16/2020
6079,San Luis Obispo ,100,0,0,0,0,0,6/16/2020
6081,San Mateo ,0,100,81.24,23.68,0,0,6/16/2020
6083,Santa Barbara ,100,0,0,0,0,0,6/16/2020
6085,Santa Clara ,0,100,26.24,0.13,0,0,6/16/2020
6087,Santa Cruz ,10.92,89.08,0.06,0,0,0,6/16/2020
6089,Shasta ,0,100,100,44.94,0.07,0,6/16/2020
6091,Sierra ,0,100,100,0,0,0,6/16/2020
6093,Siskiyou ,0,100,100,88.03,49.75,0,6/16/2020
6095,Solano ,0,100,100,100,0,0,6/16/2020
6097,Sonoma ,0,100,100,100,0,0,6/16/2020
6099,Stanislaus ,0,100,81.43,0,0,0,6/16/2020
6101,Sutter ,0,100,100,100,0,0,6/16/2020
6103,Tehama ,0,100,100,69.47,0,0,6/16/2020
6105,Trinity ,0,100,100,100,21.8,0,6/16/2020
6107,Tulare ,14.07,85.93,30.62,0,0,0,6/16/2020
6109,Tuolumne ,0,100,100,0,0,0,6/16/2020
6111,Ventura ,100,0,0,0,0,0,6/16/2020
6113,Yolo ,0,100,100,100,0,0,6/16/2020
6115,Yuba ,0,100,100,72.59,0,0,6/16/2020
6001,Alameda ,0,100,100,44.56,0,0,6/9/2020
6003,Alpine ,0,100,100,0,0,0,6/9/2020
6005,Amador ,0,100,100,0,0,0,6/9/2020
6007,Butte ,0,100,100,74.65,0,0,6/9/2020
